dataset	family	model_key	corr_metric	layer_index	layer_name	metric_score	raw_value_mean	family_rank
LIVEC	DINOv3	dinov3_vits16plus	pcc	11	block_011	0.8423873774143831	0.010309872301437224	4
LIVEC	DINOv3	dinov3_vitb16	pcc	9	block_009	0.7951221908714262	0.008373685280993328	5
LIVEC	DINOv3	dinov3_vits16	pcc	12	canonical_embedding	0.6816200094738901	0.004533118043861221	6
LIVEC	FastViT	fastvit_sa12	pcc	0	feature_map_000	0.8972827355514593	0.0131039357790902	1
LIVEC	FastViT	fastvit_ma36	pcc	3	feature_map_003	0.8836822539620426	0.015575634652861181	2
LIVEC	FastViT	fastvit_sa24	pcc	0	feature_map_000	0.8591310194386377	0.010760809531746005	3
LIVEC	FastViT	fastvit_sa36	pcc	2	feature_map_002	0.7082397958308018	0.005025611527654355	4
LIVEC	FastViT	fastvit_t12	pcc	3	feature_map_003	0.6949857891647531	0.004690043812798049	5
LIVEC	FastViT	fastvit_s12	pcc	1	feature_map_001	0.5871018649146835	0.0016053109181123023	6
LIVEC	FastViT	fastvit_t8	pcc	0	feature_map_000	0.5693492621693149	0.0009866252389217306	7
LIVEC	FastViTHD	fastvithd_15b	pcc	40	block_040	0.9993029739776952	0.033065931557409625	1
LIVEC	FastViTHD	fastvithd_05b	pcc	41	block_041	0.998841293460613	0.03287118884832977	2
LIVEC	FastViTHD	fastvithd_7b	pcc	40	block_040	0.9775258987323523	0.023102835233275457	3
LIVEC	I-JEPA	ijepa_vith14	pcc	32	hidden_state_032	0.9671696238247742	0.020960158199664177	1
LIVEC	InternViT	internvit_300m_v25	pcc	24	hidden_state_024	0.9935244587696986	0.028046812582352948	1
LIVEC	InternViT	internvit_6b_v25	pcc	45	hidden_state_045	0.9550638114558554	0.016844299058049607	2
LIVEC	InternViT	internvit_300m	pcc	2	hidden_state_002	0.920818358751506	0.013624045276288785	3
LIVEC	MAE	vit_mae_huge	pcc	25	hidden_state_025	0.99397412529563	0.02838255599657529	1
LIVEC	MAE	vit_mae_large	pcc	2	hidden_state_002	0.9511725655363217	0.01695841173936481	2
LIVEC	MAE	vit_mae_base	pcc	13	canonical_embedding	0.9184348687214023	0.013749798590426162	3
LIVEC	ResNeXt	resnext101_32x8d	pcc	3	feature_map_003	0.734566097546743	0.006211277706486655	1
LIVEC	ResNeXt	resnext50_32x4d	pcc	0	feature_map_000	0.48409047221850365	-0.0013942027405915462	2
LIVEC	ResNet	resnet152	pcc	4	hidden_state_004	0.6989175823044208	0.004827415411385448	1
LIVEC	ResNet	resnet34	pcc	0	hidden_state_000	0.6862769327937335	0.004429456163562434	2
LIVEC	ResNet	resnet18	pcc	0	hidden_state_000	0.6436146066104411	0.0032662262366138224	3
LIVEC	ResNet	resnet50	pcc	0	hidden_state_000	0.45962097574203553	-0.001980875664077261	4
LIVEC	ResNet	resnet101	pcc	0	hidden_state_000	0.45932856377884645	-0.0020443758662925526	5
LIVEC	SigLIP	siglip_base	pcc	0	hidden_state_000	0.9037046428926945	0.012463721857512813	1
LIVEC	SigLIP	siglip_large	pcc	0	hidden_state_000	0.8419816906774862	0.010021174251539052	2
LIVEC	SigLIP	siglip_so400m	pcc	0	hidden_state_000	0.8141532109965777	0.009044094428971547	3
LIVEC	SigLIP2	siglip2_base	pcc	0	hidden_state_000	0.7245082415979295	0.005579598823357531	1
LIVEC	SigLIP2	siglip2_base_naflex	pcc	0	hidden_state_000	0.3972956076848353	-0.003861785681964157	2
LIVEC	SigLIP2	siglip2_large	pcc	0	hidden_state_000	0.33444763101257347	-0.005643460494252493	3
LIVEC	SigLIP2	siglip2_so400m_naflex	pcc	0	hidden_state_000	0.13359236356396761	-0.01608978919914202	4
LIVEC	SigLIP2	siglip2_so400m	pcc	1	pooler_output	0.07633647070130817	-0.019939023424825147	5
LIVEC	Swin	swin_base	pcc	0	hidden_state_000	0.8397869919368957	0.009818465120959076	1
LIVEC	Swin	swin_tiny	pcc	0	hidden_state_000	0.8331106454259303	0.0096978506109192	2
LIVEC	Swin	swin_large	pcc	0	hidden_state_000	0.8252005049308853	0.009362906137238012	3
LIVEC	Swin	swin_small	pcc	0	hidden_state_000	0.8013383586142033	0.008666880720868573	4
LIVEC	SwinV2	swinv2_small	pcc	0	hidden_state_000	0.8878036965334487	0.011796206261959206	1
LIVEC	SwinV2	swinv2_base	pcc	0	hidden_state_000	0.88077486810354	0.01145080821852224	2
LIVEC	SwinV2	swinv2_tiny	pcc	0	hidden_state_000	0.8421149172579266	0.00994665913885661	3
LIVEC	SwinV2	swinv2_large	pcc	0	hidden_state_000	0.8377529803279476	0.00976772055692601	4
LIVEC	VGG	vgg13_bn	pcc	0	feature_map_000	0.812589890398075	0.009035579270967898	1
LIVEC	VGG	vgg19	pcc	4	feature_map_004	0.8009884511219352	0.009181723148604333	2
LIVEC	VGG	vgg19_bn	pcc	0	feature_map_000	0.7957501364446138	0.008209781801077136	3
LIVEC	VGG	vgg16_bn	pcc	0	feature_map_000	0.7451015096438023	0.006550825275346638	4
LIVEC	VGG	vgg11	pcc	5	feature_map_005	0.7212618895605283	0.005806921142716427	5
LIVEC	VGG	vgg11_bn	pcc	0	feature_map_000	0.691903127756782	0.004826729967361862	6
LIVEC	VGG	vgg16	pcc	4	feature_map_004	0.6265875631163607	0.002850716406677155	7
LIVEC	VGG	vgg13	pcc	5	feature_map_005	0.5638361274444181	0.0009152549445603449	8
LIVEC	ViT	vit_tiny	pcc	10	block_010	0.937918558870273	0.015271234387815873	1
LIVEC	ViT	vit_huge	pcc	2	hidden_state_002	0.9219890792820439	0.013508351632630177	2
LIVEC	ViT	vit_small	pcc	0	block_000	0.7840714643682185	0.00767957678651448	3
LIVEC	ViT	vit_large	pcc	1	hidden_state_001	0.7644260144099242	0.0070107127993284165	4
LIVEC	ViT	vit_base	pcc	1	hidden_state_001	0.7301955791945134	0.005934437500835393	5
LIVEC	CLIP	clip_vit_l14_336	scc	20	hidden_state_020	0.9572490706319703	0.013294810617962446	1
LIVEC	CLIP	clip_vit_l14	scc	20	hidden_state_020	0.9079925650557621	0.010754960212386548	2
LIVEC	CLIP	clip_vit_b16	scc	1	hidden_state_001	0.7681226765799256	0.005794254359990067	3
LIVEC	CLIP	clip_vit_b32	scc	2	hidden_state_002	0.6872676579925651	0.003677627048808258	4
LIVEC	ConvNeXt	convnext_tiny	scc	0	hidden_state_000	0.8201672862453532	0.007216174033171046	1
LIVEC	ConvNeXt	convnext_base	scc	0	hidden_state_000	0.7908921933085502	0.006642985285680209	2
LIVEC	ConvNeXt	convnext_large	scc	0	hidden_state_000	0.7323420074349443	0.004792609851487485	3
LIVEC	ConvNeXt	convnext_small	scc	0	hidden_state_000	0.7258364312267658	0.0045950496739290084	4
LIVEC	DINO	dino_vitb8	scc	1	hidden_state_001	0.9423791821561338	0.01190131259502331	1
LIVEC	DINO	dino_vitb16	scc	11	hidden_state_011	0.9395910780669146	0.012351224490257972	2
LIVEC	DINO	dino_vits8	scc	1	hidden_state_001	0.9358736059479553	0.011568612669049294	3
LIVEC	DINO	dino_vits16	scc	1	hidden_state_001	0.8982342007434945	0.009806014494728031	4
LIVEC	DINOv2	dinov2_base	scc	6	hidden_state_006	0.9721189591078067	0.015684300892083378	1
LIVEC	DINOv2	dinov2_giant	scc	1	hidden_state_001	0.9651486988847584	0.013971972726087458	2
LIVEC	DINOv2	dinov2_large	scc	1	hidden_state_001	0.9642193308550187	0.013833318843419339	3
LIVEC	DINOv2	dinov2_small	scc	10	hidden_state_010	0.8573420074349443	0.00956147615937029	4
LIVEC	DINOv3	dinov3_vith16plus	scc	27	block_027	0.9767657992565055	0.018226068335324173	1
LIVEC	DINOv3	dinov3_vits16plus	scc	8	block_008	0.8406133828996283	0.007895613982219177	2
LIVEC	DINOv3	dinov3_vitl16	scc	19	block_019	0.837825278810409	0.007884307813308334	3
LIVEC	DINOv3	dinov3_vit7b16	scc	0	block_000	0.8192379182156133	0.007439356823392165	4
LIVEC	DINOv3	dinov3_vits16	scc	8	block_008	0.745817843866171	0.005131325450140922	5
LIVEC	DINOv3	dinov3_vitb16	scc	10	block_010	0.6347583643122676	0.002358137097265534	6
LIVEC	FastViT	fastvit_ma36	scc	3	feature_map_003	0.8550185873605949	0.011770579889295607	1
LIVEC	FastViT	fastvit_sa24	scc	0	feature_map_000	0.7788104089219331	0.006073495417128167	2
LIVEC	FastViT	fastvit_sa12	scc	2	feature_map_002	0.7769516728624535	0.006674452250194164	3
LIVEC	FastViT	fastvit_t8	scc	0	feature_map_000	0.6974907063197027	0.004235204197930883	4
LIVEC	FastViT	fastvit_t12	scc	3	feature_map_003	0.6807620817843867	0.003515472336341305	5
LIVEC	FastViT	fastvit_sa36	scc	2	feature_map_002	0.6129182156133829	0.001985412159982114	6
LIVEC	FastViT	fastvit_s12	scc	1	feature_map_001	0.533457249070632	6.277705912334443e-05	7
LIVEC	FastViTHD	fastvithd_05b	scc	41	block_041	0.9865241635687733	0.02054599514093637	1
LIVEC	FastViTHD	fastvithd_15b	scc	41	block_041	0.974907063197026	0.01646513050022012	2
LIVEC	FastViTHD	fastvithd_7b	scc	35	block_035	0.9368029739776952	0.011686760052006263	3
LIVEC	I-JEPA	ijepa_vith14	scc	31	hidden_state_031	0.961895910780669	0.015124055352275737	1
LIVEC	InternViT	internvit_300m_v25	scc	24	hidden_state_024	0.9855947955390334	0.02044720950917713	1
LIVEC	InternViT	internvit_6b_v25	scc	45	hidden_state_045	0.9781598513011153	0.01747266241376391	2
LIVEC	InternViT	internvit_300m	scc	3	hidden_state_003	0.9340148698884758	0.011445771293190075	3
LIVEC	MAE	vit_mae_huge	scc	25	hidden_state_025	1.0	0.028987942746862148	1
LIVEC	MAE	vit_mae_large	scc	1	hidden_state_001	0.9618959107806692	0.013634473935000639	2
LIVEC	MAE	vit_mae_base	scc	1	hidden_state_001	0.8796468401486989	0.008994333566976917	3
LIVEC	ResNeXt	resnext101_32x8d	scc	3	feature_map_003	0.7100371747211895	0.004507845668413398	1
LIVEC	ResNeXt	resnext50_32x4d	scc	4	feature_map_004	0.49395910780669144	-0.0008951266940431005	2
LIVEC	ResNet	resnet152	scc	4	hidden_state_004	0.6287174721189591	0.002318663435937175	1
LIVEC	ResNet	resnet34	scc	0	hidden_state_000	0.5780669144981413	0.0012416459012859226	2
LIVEC	ResNet	resnet18	scc	0	hidden_state_000	0.5408921933085502	0.00016498795454265543	3
LIVEC	ResNet	resnet101	scc	0	hidden_state_000	0.379182156133829	-0.0036122834408706603	4
LIVEC	ResNet	resnet50	scc	0	hidden_state_000	0.36849442379182157	-0.003734262545188549	5
LIVEC	SigLIP	siglip_base	scc	0	hidden_state_000	0.8884758364312267	0.00913532020737648	1
LIVEC	SigLIP	siglip_large	scc	0	hidden_state_000	0.8615241635687733	0.008498303847003117	2
LIVEC	SigLIP	siglip_so400m	scc	0	hidden_state_000	0.7685873605947955	0.005778575158565408	3
LIVEC	SigLIP2	siglip2_base	scc	0	hidden_state_000	0.5794609665427509	0.0011572403777164143	1
LIVEC	SigLIP2	siglip2_large	scc	0	hidden_state_000	0.40985130111524165	-0.0028079576286728003	2
LIVEC	SigLIP2	siglip2_base_naflex	scc	1	pooler_output	0.3392193308550186	-0.004821710687973538	3
LIVEC	SigLIP2	siglip2_so400m	scc	1	pooler_output	0.137546468401487	-0.011025797118276393	4
LIVEC	SigLIP2	siglip2_so400m_naflex	scc	0	hidden_state_000	0.06970260223048325	-0.021337267343458616	5
LIVEC	Swin	swin_base	scc	0	hidden_state_000	0.8387546468401487	0.007870055083835476	1
LIVEC	Swin	swin_tiny	scc	0	hidden_state_000	0.837360594795539	0.007759316320428452	2
LIVEC	Swin	swin_large	scc	0	hidden_state_000	0.8034386617100371	0.006740875099516595	3
LIVEC	Swin	swin_small	scc	0	hidden_state_000	0.8029739776951673	0.006683748723678447	4
LIVEC	SwinV2	swinv2_base	scc	0	hidden_state_000	0.8949814126394051	0.009435052180111146	1
LIVEC	SwinV2	swinv2_small	scc	0	hidden_state_000	0.8940520446096655	0.009405744462520103	2
LIVEC	SwinV2	swinv2_tiny	scc	0	hidden_state_000	0.879182156133829	0.008969170487522554	3
LIVEC	SwinV2	swinv2_large	scc	0	hidden_state_000	0.8745353159851301	0.00882074248747531	4
LIVEC	VGG	vgg13_bn	scc	0	feature_map_000	0.7955390334572491	0.006769315103571073	1
LIVEC	VGG	vgg11_bn	scc	0	feature_map_000	0.7783457249070632	0.00611718972670576	2
LIVEC	VGG	vgg19_bn	scc	0	feature_map_000	0.7755576208178439	0.005982527338963923	3
LIVEC	VGG	vgg16_bn	scc	0	feature_map_000	0.7448884758364311	0.0051173860573744435	4
LIVEC	VGG	vgg16	scc	0	feature_map_000	0.7197955390334572	0.004553283366360618	5
LIVEC	VGG	vgg13	scc	0	feature_map_000	0.716542750929368	0.0043788515553434245	6
LIVEC	VGG	vgg11	scc	0	feature_map_000	0.7137546468401487	0.004320926841508496	7
LIVEC	VGG	vgg19	scc	0	feature_map_000	0.6742565055762082	0.0032688066200719573	8
LIVEC	ViT	vit_huge	scc	2	hidden_state_002	0.9289033457249071	0.011122164332389191	1
LIVEC	ViT	vit_small	scc	0	block_000	0.8926579925650557	0.00956283205075497	2
LIVEC	ViT	vit_tiny	scc	10	block_010	0.8517657992565055	0.00820007601722746	3
LIVEC	ViT	vit_large	scc	1	hidden_state_001	0.8299256505576209	0.007449900072208967	4
LIVEC	ViT	vit_base	scc	1	hidden_state_001	0.7681226765799256	0.00569171409738618	5
SPAQ	CLIP	clip_vit_l14_336	pcc	16	hidden_state_016	0.997344615505371	0.45249001658214394	1
SPAQ	CLIP	clip_vit_l14	pcc	17	hidden_state_017	0.9925113344994879	0.4256911517779819	2
SPAQ	CLIP	clip_vit_b32	pcc	4	hidden_state_004	0.9598767595105141	0.38269683391635956	3
SPAQ	CLIP	clip_vit_b16	pcc	9	hidden_state_009	0.9296845215402211	0.3587133957861698	4
SPAQ	ConvNeXt	convnext_base	pcc	1	hidden_state_001	0.5593890863627189	0.23210250264132432	1
SPAQ	ConvNeXt	convnext_small	pcc	2	hidden_state_002	0.5455209104228805	0.22602202409149347	2
SPAQ	ConvNeXt	convnext_tiny	pcc	2	hidden_state_002	0.42929627054786845	0.19590531209060982	3
SPAQ	ConvNeXt	convnext_large	pcc	2	hidden_state_002	0.3616880368235743	0.17463455894489313	4
SPAQ	DINO	dino_vitb8	pcc	5	hidden_state_005	0.6495906311438033	0.25755617500527	1
SPAQ	DINO	dino_vits8	pcc	6	hidden_state_006	0.5944900596532933	0.24068384295489617	2
SPAQ	DINO	dino_vits16	pcc	6	hidden_state_006	0.5490373617994663	0.22737235146097762	3
SPAQ	DINO	dino_vitb16	pcc	5	hidden_state_005	0.4816288600838734	0.20936184598594942	4
SPAQ	DINOv2	dinov2_base	pcc	5	hidden_state_005	0.9746246907073923	0.3928915826722346	1
SPAQ	DINOv2	dinov2_small	pcc	7	hidden_state_007	0.9666515290828493	0.3877965054943445	2
SPAQ	DINOv2	dinov2_large	pcc	11	hidden_state_011	0.9344944420772503	0.361213810806693	3
SPAQ	DINOv2	dinov2_giant	pcc	17	hidden_state_017	0.9139524137905257	0.34927463386257596	4
SPAQ	DINOv3	dinov3_vith16plus	pcc	8	block_008	0.7677735791228424	0.29030033584448633	1
SPAQ	DINOv3	dinov3_vitb16	pcc	0	block_000	0.7677058337631659	0.2934778323815639	2
SPAQ	DINOv3	dinov3_vits16plus	pcc	0	block_000	0.76002584602274	0.28866335131181514	3
SPAQ	DINOv3	dinov3_vitl16	pcc	9	block_009	0.6517054543891518	0.2584622249329795	4
SPAQ	DINOv3	dinov3_vits16	pcc	2	block_002	0.6400880596233919	0.25477960293856544	5
SPAQ	FastViT	fastvit_sa24	pcc	2	feature_map_002	0.949062030454576	0.3733145423419604	1
SPAQ	FastViT	fastvit_ma36	pcc	0	feature_map_000	0.9369286029318323	0.3652797411854989	2
SPAQ	FastViT	fastvit_s12	pcc	0	feature_map_000	0.7776749138465908	0.2922237175582918	3
SPAQ	FastViT	fastvit_sa12	pcc	1	feature_map_001	0.7545067016513048	0.2871863916114113	4
SPAQ	FastViT	fastvit_sa36	pcc	0	feature_map_000	0.7394768095953592	0.28366696565119387	5
SPAQ	FastViT	fastvit_t12	pcc	0	feature_map_000	0.6834142539974435	0.2670986887867126	6
SPAQ	FastViT	fastvit_t8	pcc	1	feature_map_001	0.4369519634006862	0.19794130503098337	7
SPAQ	FastViTHD	fastvithd_7b	pcc	13	block_013	0.8909727205788911	0.3333046208297532	1
SPAQ	FastViTHD	fastvithd_15b	pcc	13	block_013	0.8856537754255343	0.3299159751607491	2
SPAQ	FastViTHD	fastvithd_05b	pcc	13	block_013	0.8796069180626883	0.32725020261986254	3
SPAQ	I-JEPA	ijepa_vith14	pcc	2	hidden_state_002	0.8150937128568545	0.3016198752585655	1
SPAQ	InternViT	internvit_6b_v25	pcc	24	hidden_state_024	0.9903334379882338	0.4131122894351012	1
SPAQ	InternViT	internvit_300m	pcc	8	hidden_state_008	0.9842959248129294	0.4042637726301108	2
SPAQ	InternViT	internvit_300m_v25	pcc	9	hidden_state_009	0.9821215323720033	0.40074117259750097	3
SPAQ	MAE	vit_mae_large	pcc	7	hidden_state_007	0.8598220025715204	0.31734968335801483	1
SPAQ	MAE	vit_mae_huge	pcc	7	hidden_state_007	0.7566145167559971	0.28782769472172165	2
SPAQ	MAE	vit_mae_base	pcc	6	hidden_state_006	0.6590464817265068	0.2599065604163171	3
SPAQ	ResNeXt	resnext101_32x8d	pcc	2	feature_map_002	0.8132246417438497	0.30166671401275486	1
SPAQ	ResNeXt	resnext50_32x4d	pcc	2	feature_map_002	0.7026819687081848	0.2740739292792422	2
SPAQ	ResNet	resnet18	pcc	1	hidden_state_001	0.7909973892340009	0.2953892392610297	1
SPAQ	ResNet	resnet34	pcc	1	hidden_state_001	0.7718609603582188	0.29084600708432823	2
SPAQ	ResNet	resnet101	pcc	2	hidden_state_002	0.7102570679434564	0.2751675817255858	3
SPAQ	ResNet	resnet50	pcc	2	hidden_state_002	0.6739665795788388	0.2647220076446565	4
SPAQ	ResNet	resnet152	pcc	2	hidden_state_002	0.6369656993563724	0.25443753110410927	5
SPAQ	SigLIP	siglip_so400m	pcc	13	hidden_state_013	1.0	0.497099820411953	1
SPAQ	SigLIP	siglip_large	pcc	7	hidden_state_007	0.9557655505969067	0.38022452282424696	2
SPAQ	SigLIP	siglip_base	pcc	1	hidden_state_001	0.933228304665366	0.36391572875400646	3
SPAQ	SigLIP2	siglip2_large	pcc	1	pooler_output	0.4440360255806478	0.19971687274530647	1
SPAQ	SigLIP2	siglip2_so400m	pcc	1	pooler_output	0.3643172575930868	0.17908499946947487	2
SPAQ	SigLIP2	siglip2_base	pcc	1	pooler_output	0.26112145201199044	0.14771946185563556	3
SPAQ	SigLIP2	siglip2_base_naflex	pcc	1	pooler_output	0.22919960492775074	0.13729711352260363	4
SPAQ	Swin	swin_tiny	pcc	2	hidden_state_002	0.6208098327016662	0.24898551943500047	1
SPAQ	Swin	swin_large	pcc	1	hidden_state_001	0.5939156257241746	0.24096905449022737	2
SPAQ	Swin	swin_small	pcc	2	hidden_state_002	0.5492504092754144	0.22674826234918863	3
SPAQ	Swin	swin_base	pcc	2	hidden_state_002	0.5246497331300038	0.2208081333809295	4
SPAQ	SwinV2	swinv2_tiny	pcc	2	hidden_state_002	0.638478756924043	0.2541943090204989	1
SPAQ	SwinV2	swinv2_small	pcc	2	hidden_state_002	0.5920243621657584	0.24018206492919691	2
SPAQ	SwinV2	swinv2_base	pcc	2	hidden_state_002	0.5543189302026568	0.2281924770255133	3
SPAQ	SwinV2	swinv2_large	pcc	2	hidden_state_002	0.5147198986342536	0.21797329943115043	4
SPAQ	VGG	vgg16	pcc	1	feature_map_001	0.7434340730192192	0.28669264187312077	1
SPAQ	VGG	vgg19	pcc	1	feature_map_001	0.7115846433884266	0.2755243956964083	2
SPAQ	VGG	vgg19_bn	pcc	1	feature_map_001	0.6691519869480389	0.263456949156189	3
SPAQ	VGG	vgg13	pcc	1	feature_map_001	0.657901351543286	0.2573390666204437	4
SPAQ	VGG	vgg16_bn	pcc	1	feature_map_001	0.6437509811396919	0.25665170968838735	5
SPAQ	VGG	vgg13_bn	pcc	1	feature_map_001	0.6306765939315109	0.2523149306684016	6
SPAQ	VGG	vgg11	pcc	2	feature_map_002	0.6000028966981379	0.24288505605139238	7
SPAQ	VGG	vgg11_bn	pcc	2	feature_map_002	0.49730139863799117	0.21347446588271551	8
SPAQ	ViT	vit_small	pcc	4	block_004	0.9014057395737556	0.33994424237018245	1
SPAQ	ViT	vit_tiny	pcc	3	block_003	0.8460605839743446	0.3119852244074074	2
SPAQ	ViT	vit_huge	pcc	8	hidden_state_008	0.6154745352201116	0.24720600298464188	3
SPAQ	ViT	vit_base	pcc	9	hidden_state_009	0.5355845349958512	0.22656462247715387	4
SPAQ	ViT	vit_large	pcc	11	hidden_state_011	0.4845545252031427	0.2101041970375422	5
SPAQ	CLIP	clip_vit_l14_336	scc	16	hidden_state_016	0.997577519379845	0.42354068588351085	1
SPAQ	CLIP	clip_vit_l14	scc	16	hidden_state_016	0.9937015503875969	0.3999314231283381	2
SPAQ	CLIP	clip_vit_b32	scc	4	hidden_state_004	0.9462209302325582	0.356186309460215	3
SPAQ	CLIP	clip_vit_b16	scc	4	hidden_state_004	0.9142441860465116	0.33071295578901944	4
